# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-151.11688375867493,71.11391263029066,0.24970649875590872,4.004701539536272,0.0,0.0
 0.11254218906778006,0.03166436080041988,0.2813554726694501,2.4999999999999996,-151.11688375867493,70.44867926413855,0.24970649875590872,4.004701539536272,0.0,0.0
 0.15870791784692373,0.0629705079682647,0.6781252672867589,8.594466178914907,-150.66641902391564,69.78344589798645,0.2559605252215741,3.906852430211037,9.757557102895927,211.35932131768075
 0.19382679558788762,0.0939220667196719,0.8813367835870284,5.7863898100375915,-150.20989893622107,69.11821253183435,0.2623723989754455,3.811376516375057,12.999278936583451,92.30710211181562
 0.2231794559346414,0.12452267387820631,1.0425156288063224,5.491115398578156,-149.74724602151593,68.45297916568225,0.26894494022032195,3.718233178808984,15.76187334434583,94.11734320251843
 0.24881798803061986,0.15477597791901418,1.179993609913153,5.362162724144205,-149.27838327939997,67.78774579953014,0.27568090343747154,3.6273821927125782,18.287425362761613,98.50610826553245
 0.2717981891046388,0.18468563900140247,1.3015404428381467,5.289197972354239,-148.80323430417258,67.12251243337805,0.28258296536360955,3.53878372927846,20.676449857725267,103.96012146580571
 0.29274926403929097,0.21425532898886623,1.4113686328598256,5.242126734033485,-148.32172341301955,66.45727906722594,0.2896537121132405,3.452398357694959,22.98263419203447,110.07474993537822
 0.3120825092539705,0.24348873145563646,1.512079433233153,5.209203072480491,-147.83377578163456,65.79204570107385,0.2968956255271931,3.3681870462871086,25.238785623766564,116.69801974161162
 0.33008455988046137,0.27238954167869467,1.6054176728360785,5.184867076508155,-147.3393175873828,65.12681233492174,0.30431106859571816,3.2861111645219685,27.46677056468985,123.7628416423131
 0.3469648204727502,0.30096146661421935,1.692623450883029,5.166139324104243,-146.83827616025266,64.46157896876964,0.3119022700441457,3.20613248457109,29.682090770507475,131.23732265304122
 0.36288192286600907,0.32920822485733037,1.7746168583469004,5.151277251228644,-146.33058014164493,63.796345602617535,0.3196713080112533,3.1282131831637425,31.896258883322584,139.1062303998773
 0.3779595462924565,0.3571335465839989,1.852103672896164,5.139192852724068,-145.81615965120793,63.131112236465434,0.32762009285543753,3.0523158432814754,34.118141559010965,147.3629240395413
 0.39229640501738416,0.3847411734739088,1.925639878274603,5.129171374938683,-145.29494646175507,62.46587887031333,0.33575034909480533,2.9784034557105747,36.35476916199289,156.00541554427625
 0.4059728358464546,0.4120348586130309,1.995673102159594,5.120723729770877,-144.76687418234474,61.800645504161224,0.34406359643114254,2.9064394210043374,38.61184880837976,165.0342603707145
 0.4190553024957999,0.43901836637461583,2.062570345855631,5.113503858951907,-144.23187844955436,61.13541213800912,0.35256112993840655,2.836387551216162,40.894102551918586,174.45133281903168
 0.4315995701004771,0.4656954722772915,2.126637181490691,5.107259957621804,-143.6898971269256,60.47017877185702,0.361243999429285,2.7682120715634313,43.20549749964536,184.25905924272195
 0.44365300080981274,0.49206996281887916,2.188131427275727,5.1018043964369015,-143.14087051254123,59.80494540570492,0.37011298800231685,2.7018776222836585,45.549406440702334,194.45990088461454
 0.4552562510430912,0.5181456352845251,2.2472731296322572,5.0969944771948485,-142.58474155461494,59.13971203955282,0.37916858985632185,2.637349260335434,47.92872227570406,205.05597889958324
 0.46644455084295305,0.5439262975277104,2.3042520047151074,5.092719725257424,-142.0214560749368,58.47447867340072,0.3884109874072939,2.574592461132888,50.34594082695974,216.04878261177126
 0.4772486847431439,0.5694157677226518,2.359233088965246,5.088893266045816,-141.45096299999437,57.80924530724862,0.3978400277714334,2.5135731203359932,52.80322145325736,227.43892745111268
