# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.6278222519798273,3.3476085854781834,0.4428795986246936,3.6128383384763327,78.03826968187397,0.0,-23.06759048612956,-0.04335086495493734,-698.5473208354992,5317.054595496304
 1.6382964366076476,3.352759310599324,0.4917542800858916,4.6662039287891774,71.45575816436572,0.0,-18.33709752144902,-0.0545342576070337,-628.450972691908,6692.296406291145
 1.6485122100448661,3.3583113707215086,0.5434791752484707,5.063238283469808,65.83111232319843,0.0,-14.41590794445058,-0.06936781254800889,-550.5844345250769,7622.187262213955
 1.6586010006766774,3.3643065395727465,0.5942405854210444,5.031466309997217,61.06089233689171,0.0,-11.311527351288102,-0.08840539115048197,-472.82376653407823,7707.6302630177925
 1.668637829229879,3.370775823921189,0.6445546333835763,5.012942852997403,57.02092848275897,0.0,-8.909867955371523,-0.11223510887129665,-402.5139846434947,7005.179127838757
 1.6786650634099116,3.377741891811024,0.6947147902166747,5.002392078663387,53.59105519660842,0.0,-7.06857491412028,-0.14147123177578363,-342.0557677789614,6029.4011069297785
 1.688705749183738,3.385221043917997,0.7448845901013145,4.996650728321755,50.66558271168037,0.0,-5.657701246462759,-0.17675023060385314,-291.3618203802408,5048.853090380252
 1.6987713822699708,3.393224735964446,0.7951503872514529,4.9938038392129895,48.155903410099334,0.0,-4.571852823243151,-0.21872970077165052,-249.33149063556073,4175.627045472867
 1.7088665471594422,3.4017607266853465,0.8455523821907173,4.99268664663719,45.989506614829125,0.0,-3.7301005354217183,-0.2680892888821137,-214.59746512210268,3440.6595527412796
 1.7189917294593111,3.4108339354527626,0.8961032501640581,4.992588427172842,44.10771139137213,0.0,-3.0718842644059565,-0.32553309758021787,-185.85297209723961,2838.9111596771163
 1.729145037772884,3.4204470824508038,0.946799476697687,4.993074667678323,42.46319940260477,0.0,-2.5523664643513975,-0.3917932687045072,-161.9680933522884,2352.4232700608345
 1.739323263373532,3.4306011684706736,0.9976283114832379,4.9938797566360735,41.0177826279319,0.0,-2.1384217626569058,-0.4676345973759353,-142.01068353022703,1960.7946026261052
 1.7495225324786956,3.441295836966905,1.0485720482477399,4.9948419086923375,39.74053492967287,0.0,-1.8055099819558127,-0.5538601336984874,-125.22933605236464,1645.3480445345392
 1.7597387054040539,3.4525296495518294,1.0996106533240346,4.995863465624037,38.6062865030373,0.0,-1.53534878665462,-0.6513178039362023,-111.02478735654263,1390.3982244235444
 1.7699676173483403,3.4643002975297432,1.150723365498181,4.996886516624714,37.594433572984485,0.0,-1.3142190802233715,-0.7609081431309267,-98.92087599972078,1183.303896127754
 1.7802052196895783,3.4766047658369006,1.2018896512119621,4.997877824154039,36.688005528475685,0.0,-1.1317424173272386,-0.8835932847349082,-88.53909482864186,1014.0832613960888
 1.790447658741681,3.4894394612761817,1.2530897546953055,4.998819443580878,35.87293587506747,0.0,-0.9800007265756764,-1.0204074067314268,-79.57769133523699,874.9286617981004
 1.800691315339981,3.5028003137323354,1.304304993821355,4.999702853622518,35.1374920500052,0.0,-0.8529010927322628,-1.1724688929598002,-71.79504877040941,759.7523882359739
 1.8109328201219743,3.5166828567593247,1.3555178972720672,5.000525268587038,34.471828176663216,0.0,-0.7457151926317407,-1.3409945377012504,-64.99668627918423,663.8050399759753
 1.8211690539954082,3.5310822922806167,1.4067122439106123,5.001287316364473,33.867632754087715,0.0,-0.6547432656910448,-1.527316205298509,-59.025167854319314,583.3706516185429
 1.8313971398610682,3.5459935429482945,1.4578730432583817,5.001991576892954,33.31784972417322,0.0,-0.5770671899386248,-1.7329004619139012,-53.75228924899237,515.5293643975169
 1.8416144294604426,3.5614112948356222,1.508986481920975,5.002641665919205,32.816456415431354,0.0,-0.5103676519787758,-1.9593718295484492,-49.073025078252535,457.9750945912643
 1.8518184878014585,3.577330032497413,1.5600398517719587,5.003241665697969,32.358285751677876,0.0,-0.45278771558766545,-2.2085404828223245,-44.90082753759185,408.87629227777484
 1.8620070766985952,3.5937440679583523,1.6110214698673404,5.003795776833148,31.938883075305085,0.0,-0.40283021570693217,-2.482435430631951,-41.16396103592474,366.7697793476868
 1.872178138369458,3.6106475648352676,1.6619205962873087,5.004308111293816,31.554390180254735,0.0,-0.3592799936060275,-2.783344516245347,-37.80263137640948,330.47972456449816
 1.8823297796452372,3.628034558532777,1.7127273536539331,5.004782575192491,31.20145085061854,0.0,-0.32114451267771693,-3.113862951174088,-34.76672589665614,299.05563024539856
 1.8924602571045033,3.6458989732495155,1.7634326504915592,5.005222808254429,30.87713349087951,0.0,-0.2876081763789817,-3.4769526116750544,-32.01402510820314,271.7246842038198
 1.9025679632812618,3.664234636377547,1.814028109581612,5.005632158796944,30.57886741518305,0.0,-0.2579969364645631,-3.876015016702936,-29.508779784506125,247.85498112890775
 1.912651413998323,3.683035290758525,1.864506001816136,5.00601368032819,30.304390112290097,0.0,-0.23175068516632205,-4.314981849060439,-27.22057265857738,226.92699058439104
 1.922709236815588,3.702294605167825,1.9148591856519737,5.006370141001382,30.05170337748902,0.0,-0.20840157746919186,-4.798428169997085,-25.123402886688325,208.511306074026
